id,text,title
HU22DM-182925,[IDC23_E][2311]: IOC_WATCHDOG_RESET in Wohnen for J001_TA10023,"platform (e.g. BBG, FAT, TSP, Simulation,...):

preconditions and actions (e.g. coding, route-url for navigation errors, weather/environmental circumstances):
Vehicle is in Wohnen.

expected result/behaviour:
IOC_WATCHDOG_RESET should not observed

observed result/behaviour:
IOC_WATCHDOG_RESET observed

possible impact:

actions/steps to recover from error:

VIN: TA10023

test case reference:

**31.07.2023 Sanjivani Mane STP_PbM**
need further analysis by OSIS

**""DLT""** : 2023-07-26_16-31-49_2023-07-26_16-33-49_V137185_X12345_BN_IUKETH_000018_MGU_02_IOC_000_x2eNextC
**Analysis done by UTC + 5.30**
3541 2023/07/26 20:03:21.772149 0.1365 125 IOC LCM  4096 log info non-verbose 0 \[77]  \[Hibernate] Recovered shdn reason: SHUTDOWN_IOC_WDGM_RESET (42)|5b 48 69 62 65 72 6e 61 74 65 5d 20 52 65 63 6f 76 65 72 65 64 20 73 68 64 6e 20 72 65 61 73 6f 6e 3a 20 53 48 55 54 44 4f 57 4e 5f 49 4f 43 5f 57 44 47 4d 5f 52 45 53 45 54 20 28 34 32 29
3550 2023/07/26 20:03:21.865686 0.1370 134 IOC LCM  4096 log info non-verbose 0 \[40]  IOC internal wake-up reason: WAKEUP_REASON_IOC_WATCHDOG_RESET (26)|49 4f 43 20 69 6e 74 65 72 6e 61 6c 20 77 61 6b 65 2d 75 70 20 72 65 61 73 6f 6e 3a 20 57 41 4b 45 55 50 5f 52 45 41 53 4f 4e 5f 49 4f 43 5f 57 41 54 43 48 44 4f 47 5f 52 45 53 45 54 20 28 32 36 29
3987 2023/07/26 20:03:25.061801 2.6622 116 IOC LCM  4096 log info non-verbose 0 \[2]  WAKEUP_REASON_IOC_WATCHDOG_RESET|57 41 4b 45 55 50 5f 52 45 41 53 4f 4e 5f 49 4f 43 5f 57 41 54 43 48 44 4f 47 5f 52 45 53 45 54
**Head Unit:** MGU_02_A; BMW IDC23;pu2311-23w29.3-1-nodex_IDC23_E_23w29.2-1-7;idc23;HWEL:7D84-005.001.005
**Ecu:** MGU_02_A; BMW IDC23;pu2311-23w29.3-1-nodex_IDC23_E_23w29.2-1-7;idc23; HWEL:7D84-005.001.005
*"
HU22DM-181126, IDC : IOC_WATCHDOG_RESET,"Crash found in TraceDB by Trace Analysis.
Raised by MGU Stability and Performance JC-2.

Contact for trace related issues: MGU_Stability_Performance_PbM@list.bmw.com
Contact for PU Shift: MGU_Stability_Performance@list.bmw.com, Sascha.Bembenek@bmw.de

Software release   : mainline-23w28.3-1-nodex_IDC23_23w28.3-1-3
Date and time      : 7/22/2023 12:12:04 PM
vin                : WBACV010X0LK62925*Head Unit:* MGU_02_A; BMW IDC23;mainline-23w28.3-1-nodex_IDC23_23w28.3-1-3;idc23;HWEL:A129-005.002.001

*Ecu:* MGU_02_A; BMW IDC23;mainline-23w28.3-1-nodex_IDC23_23w28.3-1-3;idc23; HWEL:A129-005.002.001"
HU22DM-179769,[BI-E2-ML] [IDC23][STR] APIX MB0 Incorrect Configuration,"During STR power state, the HUD MB0 pin is in the incorrect state. It is high and should be low. Also it was found in the normal state that is being driven high. This causes an odd voltage in normal operation. In normal operation it should be a pull up and not driven."
HU22DM-179767,[BI-E2-ML] IDC23_U12_DFE black screen after startup the vehicle,"**Please do not change content in the box below!**

**Child Defect ID:** [1500277|https://octane-prod.bmwgroup.net/ui/entity-navigation?p=1002/2001&entityType=work_item&id=1500277]
VIN: WBACR6109L9D27145
DTC: null
Error Detection Time: null

________________________________

**Child Defect ID:** [1513375|https://octane-prod.bmwgroup.net/ui/entity-navigation?p=1002/2001&entityType=work_item&id=1513375]
VIN: WBA5V710XLFJ87454
DTC: null
Error Detection Time: 05.07.2023 18:04:00

________________________________
platform (e.g. BBG, FAT, TSP, Simulation,...):
U12ICE 2311 FIT
preconditions and actions (e.g. coding, route-url for navigation errors, weather/environmental circumstances):
Startup the vehicle.
expected result/behaviour:
DFE no blackscreen.
observed result/behaviour:
DFE blackscreen.
After reset IDC, the DFE display again, But engine warning telltale display on DFE.
possible impact:
Customer complain
actions/steps to recover from error:
Reset IDC and do a checkout on the vehicle.
test case reference:

Timestamp: 2023.06.08 13:49

Email: Fan.Yang.hg@bmw-brilliance.cn
"
HU22DM-179760,[BI-E2-ML] MGU_02_L - 0xA7631B - System Health: Resetfehler IOController,"**platform (e.g. BBG, FAT, TSP, Simulation,...):**

G70; EUR/DE; M760e xDA ; DGF-W 1441; WBA51EH0X0CK49390;

**preconditions and actions (e.g. coding, route-url for navigation errors, weather/environmental circumstances):**

no special action triggered by PF

**expected result/behaviour:**

no DTC

**observed result/behaviour:**

0xA7631B - System Health: Resetfehler IOController

*possible impact:*
rework during production

*actions/steps to recover from error:*
sporadic issue

test case reference:

2427086 2023/05/18 18:00:39.499572 4.6370 24 MGUL LSMF DTCS 1480 log info verbose 1 DtcService::setDtcStatus result 'DTC_SUCCESS' for 'DTC 10969883/0xA7631B 'System Health: Resetfehler IOController'', UUID 0x0000030100A7001B, operation 'DTC_RAISED'*Head Unit:* MGU_02_L; BMW MGU22;MGU22_D_23w19.5-1-6;mgu22;HWEL:A120-005.001.006

*Ecu:* MGU_02_L; BMW MGU22;MGU22_D_23w19.5-1-6;mgu22; HWEL:A120-005.001.006"
HU22DM-179187,BI -E2-ML [IDC23_E][2311]:IOC_WATCHDOG_RESET with reason SHUTDOWN_IOC_WDGM_RESET in Fahren for U010_5V70383,"platform (e.g. BBG, FAT, TSP, Simulation,...):

preconditions and actions (e.g. coding, route-url for navigation errors, weather/environmental circumstances):
Vehicle is in Fahren

expected result/behaviour:
Reset should not observed

observed result/behaviour:
IOC_WATCHDOG_RESET reset observed

possible impact:

actions/steps to recover from error:

VIN No : 5V70383
Occurrences : 1x
test case reference:

**04.07.2023 Sanjivani Mane STP-PbM**

{color:#000000}Taken reference from ticket {color}{color:#000000}HU22DM-165030
need further analysis by OSIS IOC

{color:#000000}""**DLT**"" (IOC Logs): {color}{color:#000000}2023-06-28_19-02-26_2023-06-28_19-04-26_363154_5V70383_BN_IUKETH_0005_MGU_02_IOC_000_vigNextC
**(Analysis done in UTC + 5.30)**

1106 2023/06/28 22:33:01.741711 0.1322 57 IOC SAIF EccT 4132 log info non-verbose 0 \[5]  ErrorTracer vClearError() called with SAFS_nenSafifECCTest, nenIOC_MEMORY_ERROR|45 72 72 6f 72 54 72 61 63 65 72 20 76 43 6c 65 61 72 45 72 72 6f 72 28 29 20 63 61 6c 6c 65 64 20 77 69 74 68 20 53 41 46 53 5f 6e 65 6e 53 61 66 69 66 45 43 43 54 65 73 74 2c 20 6e 65 6e 49 4f 43 5f 4d 45 4d 4f 52 59 5f 45 52 52 4f 52
1140 2023/06/28 22:33:02.042723 0.1383 142 IOC LCM  4096 log info non-verbose 0 \[77]  \[Hibernate] Recovered shdn reason: SHUTDOWN_IOC_WDGM_RESET (42)|5b 48 69 62 65 72 6e 61 74 65 5d 20 52 65 63 6f 76 65 72 65 64 20 73 68 64 6e 20 72 65 61 73 6f 6e 3a 20 53 48 55 54 44 4f 57 4e 5f 49 4f 43 5f 57 44 47 4d 5f 52 45 53 45 54 20 28 34 32 29
1146 2023/06/28 22:33:02.204014 0.1385 148 IOC LCM  4096 log info non-verbose 0 \[40]  IOC internal wake-up reason: WAKEUP_REASON_IOC_WATCHDOG_RESET (26)|49 4f 43 20 69 6e 74 65 72 6e 61 6c 20 77 61 6b 65 2d 75 70 20 72 65 61 73 6f 6e 3a 20 57 41 4b 45 55 50 5f 52 45 41 53 4f 4e 5f 49 4f 43 5f 57 41 54 43 48 44 4f 47 5f 52 45 53 45 54 20 28 32 36 29

**Head Unit:** MGU_02_A; BMW IDC23;pu2311-23w25.4-2-nodex_IDC23_E_23w25.4-1-17;idc23;HWEL:A124-005.001.005
**Ecu:** MGU_02_A; BMW IDC23;pu2311-23w25.4-2-nodex_IDC23_E_23w25.4-1-17;idc23; HWEL:A124-005.001.005
*"
HU22DM-178726,"[IDC][2411][MPP]Sleep car, MPP account auto log out","*platform (e.g. BBG, FAT, TSP, Simulation,...)**:*

HU SW: mainline-23w27.1-1

VIN: WBACR6109L9D27145

I-stepï¼šG045-24-11-370

Timestampï¼š2023/07/17   13:50  (GMT+8)

*preconditions and actions (e.g. coding, route-url for navigation errors, weather/environmental circumstances)**:*

1. Login BMW ID

2. Open and login MPP

3. Sleep car, login same BMW ID, MPP account auto log out

*expected result/behaviour**:*

Sleep car, MPP account cannot auto log out

*observed result/behaviour**:*

Sleep car, MPP account auto log out

*possible impact**:*

Customer confused

*actions/steps to recover from error**:*

no

*test case reference**:*

no
________________________________
**Please do not change content in the box below!**

**Child Defect ID:** [1575742|https://octane-prod.bmwgroup.net/ui/entity-navigation?p=1002/2001&entityType=work_item&id=1575742]
VIN: WMW61GC08NTA10048
DTC: null
Error Detection Time: null

________________________________=== end of error description ===
"
HU22DM-178545,Black CID after Test E-09 Reset behavior 9.8V (Severity 2),"platform (e.g. BBG, FAT, TSP, Simulation,...):
TSP IuK G45 (G045_24-07_410)

preconditions and actions (e.g. coding, route-url for navigation errors, weather/environmental circumstances):

PWF:PAD

*0x10* - ZGW - BCP_SP21 - BASIS CENTRAL PLATFORM AB SP2021

HWEL:6D2F-113.000.001

SWFL:AB84-010.067.030_BTLD:AB7E-010.067.030_GWTB:913E-015.056.001

*0x37* - AMP - MARS01 - MARS (MODULARES AUDIO RECEIVER SYSTEM)

HWEL:A4C7-001.001.004

mars01 ""BMW MARS-mars-A.23w24.5.1R""

*0x61*- ECALL - WAVE_01 - TELEMATIC ECU WAVE

HWEL:6CA6-103.021.011

CAFD:6D1D-008.001.008_BTLD:8FE1-008.150.023_FLSL:912B-008.150.023_SWFL:9132-008.150.023_912C-008.150.023_912D-008.150.023_912E-008.150.023_912F-004.143.189_9130-004.143.190_9131-008.150.023_9133-008.150.023_9134-008.150.023

*0x63*- HEADUNIT - MGU_02_A - HEAD UNIT - MEDIA GRAPHICS UNIT HU-MGU_02_A

HWEL:A129-005.002.001

BMW IDC23;mainline-23w26.1-1-nodex_IDC23_23w26.1-1-3;idc23

*0x67* - ZBE - ZBE_RMT - ZENTRALE BEDIENEINHEIT

HWEL:6FBD-005.000.000_HWAP:7D46-255.255.255

CAFD:FFFF-255.255.255_BTLD:8B38-001.000.001_SWFL:8F3D-001.000.001
Start bench-> Everything i.O.-> Start Test.

expected result/behaviour:
After performing test,-> System reboots and all function are available.

observed result/behaviour:
After performing test-> Voltage: 13.7V-> System does not start properly anymore and the CID is black.

possible impact:
Customer iritated.

actions/steps to recover from error:
Perform new LC from clams.

timestamp:

17.07.2023, 11:56 CET - Observed on bench

=== end of error description ===
"
HU22DM-178506,IDC : IOC_WATCHDOG_RESET,"Crash found in TraceDB by Trace Analysis.
Raised by MGU Stability and Performance JC-2.

Contact for trace related issues: MGU_Stability_Performance_PbM@list.bmw.com
Contact for PU Shift: MGU_Stability_Performance@list.bmw.com, Sascha.Bembenek@bmw.de

Software release   : mainline-23w27.1-1-nodex_IDC23_23w27.1-1-7
Date and time      : 7/14/2023 17:32:01
vin                : WBACR61060LB11171*Head Unit:* MGU_02_A; BMW IDC23;mainline-23w27.1-1-nodex_IDC23_23w27.1-1-7;idc23;HWEL:A122-005.002.001

*Ecu:* MGU_02_A; BMW IDC23;mainline-23w27.1-1-nodex_IDC23_23w27.1-1-7;idc23; HWEL:A122-005.002.001"
HU22DM-178004,[IDC23 SI]: STR Test are failed due to missing logs during STR test,"Build Information_x005F_x000D_
_x005F_x000D_
BUILD:Â  PU2307_23w29.2-1_x005F_x000D_
_x005F_x000D_
Test Environment: Automation - STR Test_x005F_x000D_
_x005F_x000D_
Test Setup: Test Farm_x005F_x000D_
_x005F_x000D_
Steps:_x005F_x000D_
 # Trigger ta-hw-mtf-idc23-flash-and-validate-SI-STR-pu2307_x005F_x000D_
 # Check result_x005F_x000D_
_x005F_x000D_
Observed: STR Test are failed due to missing logs during STR test_x005F_x000D_
_x005F_x000D_
1. SYSMAN - Lifecycle test scenarios - STR Test_x005F_x000D_
_x005F_x000D_
Â _x005F_x000D_
{code:java}_x005F_x000D_
// code placeholder_x005F_x000D_
Traceback (most recent call last):_x005F_x000D_
  File ""/usr/lib/python3.10/unittest/case.py"", line 59, in testPartExecutor_x005F_x000D_
    yield_x005F_x000D_
  File ""/usr/lib/python3.10/unittest/case.py"", line 591, in run_x005F_x000D_
    self._callTestMethod(testMethod)_x005F_x000D_
  File ""/usr/lib/python3.10/unittest/case.py"", line 549, in _callTestMethod_x005F_x000D_
    method()_x005F_x000D_
  File ""/mtee-env/lib/python3.10/site-packages/nose/case.py"", line 197, in runTest_x005F_x000D_
    self.test(*self.arg)_x005F_x000D_
  File ""/tests/str-systemtests/systemtests/str_tests.py"", line 363, in test_001_str_x005F_x000D_
    journal_messages, sleep, reconnect = self.prepare_and_execute_str_test(""str_domain_test"")_x005F_x000D_
  File ""/tests/str-systemtests/systemtests/str_tests.py"", line 219, in prepare_and_execute_str_test_x005F_x000D_
    sleep, reconnect, _, time_diff_host, time_diff_target = perform_str(_x005F_x000D_
  File ""/tests/str-systemtests/systemtests/lifecycle_helper.py"", line 832, in perform_str_x005F_x000D_
    with prepare_str_and_verify(_x005F_x000D_
  File ""/usr/lib/python3.10/contextlib.py"", line 142, in __exit___x005F_x000D_
    next(self.gen)_x005F_x000D_
  File ""/tests/str-systemtests/systemtests/lifecycle_helper.py"", line 696, in prepare_str_and_verify_x005F_x000D_
    raise AssertionError(_x005F_x000D_
AssertionError: STR did not occur as expected._x005F_x000D_
Missing log: ['NSM entering STR : Going to suspend to ram.*SUSPEND_TO_RAM.*', 'NSC entering STR : StartUnit.*suspend.target', 'NSM leaving STR : resumedFromRAM', 'NSC leaving STR : suspend.target.*done', 'NSC leaving STR : Resuming from suspend-to-RAM', 'NSC leaving STR : resumed from suspend-to-RAM']_x005F_x000D_
Error messages in log: []_x005F_x000D_
{code}_x005F_x000D_
2.SYSMAN - Lifecycle test scenarios - STR Test Repeat in Same LC_x005F_x000D_
_x005F_x000D_
Â _x005F_x000D_
_x005F_x000D_
Â _x005F_x000D_
{code:java}_x005F_x000D_
// code placeholder_x005F_x000D_
Traceback (most recent call last):_x005F_x000D_
  File ""/usr/lib/python3.10/unittest/case.py"", line 59, in testPartExecutor_x005F_x000D_
    yield_x005F_x000D_
  File ""/usr/lib/python3.10/unittest/case.py"", line 591, in run_x005F_x000D_
    self._callTestMethod(testMethod)_x005F_x000D_
  File ""/usr/lib/python3.10/unittest/case.py"", line 549, in _callTestMethod_x005F_x000D_
    method()_x005F_x000D_
  File ""/mtee-env/lib/python3.10/site-packages/nose/case.py"", line 197, in runTest_x005F_x000D_
    self.test(*self.arg)_x005F_x000D_
  File ""/tests/str-systemtests/systemtests/str_tests.py"", line 389, in test_002_str_two_times_x005F_x000D_
    _, sleep1, reconnect1 = self.prepare_and_execute_str_test(""str_domain_test_with_repetition_1"")_x005F_x000D_
  File ""/tests/str-systemtests/systemtests/str_tests.py"", line 219, in prepare_and_execute_str_test_x005F_x000D_
    sleep, reconnect, _, time_diff_host, time_diff_target = perform_str(_x005F_x000D_
  File ""/tests/str-systemtests/systemtests/lifecycle_helper.py"", line 832, in perform_str_x005F_x000D_
    with prepare_str_and_verify(_x005F_x000D_
  File ""/usr/lib/python3.10/contextlib.py"", line 142, in __exit___x005F_x000D_
    next(self.gen)_x005F_x000D_
  File ""/tests/str-systemtests/systemtests/lifecycle_helper.py"", line 696, in prepare_str_and_verify_x005F_x000D_
    raise AssertionError(_x005F_x000D_
AssertionError: STR did not occur as expected._x005F_x000D_
Missing log: ['NSM entering STR : Going to suspend to ram.*SUSPEND_TO_RAM.*', 'NSC entering STR : StartUnit.*suspend.target', 'NSM leaving STR : resumedFromRAM', 'NSC leaving STR : suspend.target.*done', 'NSC leaving STR : Resuming from suspend-to-RAM', 'NSC leaving STR : resumed from suspend-to-RAM']_x005F_x000D_
Error messages in log: []_x005F_x000D_
{code}_x005F_x000D_
Failed link: [https://cc-ci.bmwgroup.net/logs/t/apinext/apinext/si-test-apinext/91/80b3a4f0bd5129252253ba84f69a52fedada2791/nightly-post/ta-hw-mtf-idc23-flash-and-validate-SI-STR-pu2307/7bc37dc/result.html#]Â _x005F_x000D_
_x005F_x000D_
Â "
HU22DM-177615,IDC :   IOC_WATCHDOG_RESET,"Crash found in TraceDB by Trace Analysis.
Raised by MGU Stability and Performance JC-2.

Contact for trace related issues: MGU_Stability_Performance_PbM@list.bmw.com
Contact for PU Shift: MGU_Stability_Performance@list.bmw.com, Sascha.Bembenek@bmw.de

Software release   : pu2307-23w27.4-2-nodex_IDC23_D_23w27.4-1-4
Date and time      : 14-07-2023  14:53:12
vin                :  WBA32EE0005U99458*Head Unit:* MGU_02_A; BMW IDC23;pu2307-23w27.4-2-nodex_IDC23_D_23w27.4-1-4;idc23;HWEL:7D84-005.001.005

*Ecu:* MGU_02_A; BMW IDC23;pu2307-23w27.4-2-nodex_IDC23_D_23w27.4-1-4;idc23; HWEL:7D84-005.001.005"
HU22DM-176600,Target setup failures due to WDG ERROR on IOC - Mainline,"SW build versionÂ _x005F_x000D_
 Android version -Â bmw_idc23-mainline-23w28.5-1_x005F_x000D_
 NodeX -Â 23w28.4-1_x005F_x000D_
_x005F_x000D_
Build path:_x005F_x000D_
 [https://apinext.artifactory.cc.bmwgroup.net/artifactory/apinext-nightly/23w28.5-1/bmw_idc23-mainline/userdebug/bmw_idc23-mainline-images_userdebug-23w28.5-1-nodex_IDC23_23w28.4-1-8.tar.gz]Â _x005F_x000D_
_x005F_x000D_
Context and environment (Test environment):_x005F_x000D_
 Tested in test farm setup_x005F_x000D_
 FA - U12_x005F_x000D_
 Hardware - IDC23Â  D2_x005F_x000D_
 Software variant - China_x005F_x000D_
_x005F_x000D_
No Display_x005F_x000D_
_x005F_x000D_
Occurrence rate_x005F_x000D_
_x005F_x000D_
1/20 ([https://asc.bmwgroup.net/wiki/display/APINEXT/Test+Farm+News])_x005F_x000D_
_x005F_x000D_
Steps to reproduce_x005F_x000D_
_x005F_x000D_
1. Execute 'ta-hw-mtf-idc23-china-flash-and-validate-pdx-flash' job in CI_x005F_x000D_
 2. or run tests locally on a pre-flashed target: [https://developer.bmwgroup.net/docs/apinext/app-development/test-automation/205_local_test_execution/]Â _x005F_x000D_
_x005F_x000D_
Observed behavior_x005F_x000D_
 Target setup failures due toÂ WDG ERROR on IOC_x005F_x000D_
_x005F_x000D_
Expected behavior_x005F_x000D_
 No error / failures should be present_x005F_x000D_
_x005F_x000D_
Additional information_x005F_x000D_
_x005F_x000D_
IOC log shows:Â [^serial_console_IOC.log.dlt]_x005F_x000D_
{code:java}_x005F_x000D_
753 2023/07/16 23:35:51.847418 7.9219 5 IOC ERR ERR 4096 log info non-verbose 0 [23] WDG ERROR: LCM:2 CID:0 DFE:0 HUD:0 SAFM:0 INC:0 Gear:0 ERM:0 CCM:0 Klb:0|57 44 47 20 45 52 52 4f 52 3a 20 4c 43 4d 3a 32 20 43 49 44 3a 30 20 44 46 45 3a 30 20 48 55 44 3a 30 20 53 41 46 4d 3a 30 20 49 4e 43 3a 30 20 47 65 61 72 3a 30 20 45 52 4d 3a 30 20 43 43 4d 3a 30 20 4b 6c 62 3a 30_x005F_x000D_
_x005F_x000D_
{code}_x005F_x000D_
All logs are attached in the zip file:Â [^results_ta-hw-mtf-idc23-china-flash-and-validate-pdx-flash-6f90db.zip]_x005F_x000D_
_x005F_x000D_
Failure URL: [https://cc-ci.bmwgroup.net/logs/t/apinext/apinext/test-automation/d9/6f90dbe4718c442b833b6dba277313d9/nightly/ta-hw-mtf-idc23-china-flash-and-validate-pdx-flash/73e6284/test-artifacts/results/test_mgu22.log]Â _x005F_x000D_
{code:java}_x005F_x000D_
131  stdout   : [ERROR] 2023-07-15 23:44:41.111488	 (ffp-ioc) ffp_lib.cpp:1563 vActivateState()| EmojiWorker Receive return error code: 0 | nenNOK_x005F_x000D_
112  stdout   : [ERROR] 2023-07-15 23:44:41.111623	 (ffp-ioc) ffp_lib.cpp:2497 flashsync()| Flashing SFlash finished with ERROR_x005F_x000D_
117  stdout   : [ERROR] 2023-07-15 23:44:41.111632	 (ffp-ioc) ffp_lib.cpp:2508 flashsync()| Flash update failed with ErrorStatus: -3_x005F_x000D_
1    stdout   : _x005F_x000D_
1    ffp      : _x005F_x000D_
[WARN ] 2023-07-15 23:44:41.142577 :233 ReadBuf()|ReadBuf: Socket disconnected_x005F_x000D_
Stderr: 2023-07-15 23:44:42,112 ERROR [target_manager.target_manager_server] FFP flashing for the IOC failed!_x005F_x000D_
Traceback (most recent call last):_x005F_x000D_
  File ""/mtee-env/lib/python3.10/site-packages/mtee/testing/tools.py"", line 473, in check_process_returncode_x005F_x000D_
    assert_process_returncode(expected, actual, msg)_x005F_x000D_
  File ""/mtee-env/lib/python3.10/site-packages/node0_ssh_client/tools.py"", line 142, in assert_process_returncode_x005F_x000D_
    assert expected == returncode, msg_x005F_x000D_
AssertionError: Flashing the IOC using FFP tool command failed. Results: Returncode: 2{code}"
HU22DM-175811,U12ICE_IDC_Black screen when vehicle startup,"*Preconditions (e.g. coding, route-url for navigation errors, weather/environmental circumstances):* Overall vehicle I-step is U006-23-07-540 as the attached Check-in shows.

Vehicle in PROD environment.

*Actions/steps to (re-) produce the problem:*

Start vehicle and pay attention to the CID and DFE.

*Expected result/behavior:*

CID and DFE should light up within 12 seconds after engine started.

*Actual (failed) result/behavior (problem description)*

CID and DFE keep black about 1 minute when vehicle start to drive, even shift to R gear.

*Recovery action:*

NA.

*SW version that was tested. (If supplied SW or CAF are considered as root cause, those version numbers must be given additionally.):*

0x63 - HEADUNIT - MGU_02_A - HEAD UNIT - MEDIA GRAPHICS UNIT HU-MGU_02_A

HWEL:7D84-005.001.005

BMW IDC23;pu2307-23w26.4-1-nodex_IDC23_D_23w26.4-1-3;idc23

*Contact Info:*

Data:        2023-July-10th

Time:       14:43 UTC+8

Contact:   {color}{color:#000000}Liu Hang{color}{color:#222222}{color:#414141}

Email:      Hang.liu@bmw-brilliance.cn

Department: BBT-E-331

Vehicle:       M188340

Tester:      {color}{color:#000000}Liu Hang{color}{color:#222222}{color:#414141}

I-Step:      U006-23-07-540

*Attachments:*

Checkin

Vehicle traces

Other attachments

*=== end of error description ===*
"
HU22DM-175356,IDC_Kombi Display is not provided while driving,"1.Time&Date:05.07.2023 \[18:04:00]KST

2. preconditions:
-Vehicle info
IDC 24-03-460

U25 MINI KSP vehicle

MGU_02_A, HWEL:7D84-005.001.005

VIN: WBA5V710XLFJ87454

MGU SW: pu2311-23w25.4-2
* Inactive route guidance

3. actions/steps to (re-) produce the problem:
* Start vehicle
* Go to navigation
* Drive

4. expected result/behavior:
* Kombi display should be provided above the map

5.observed result/behavior:
* Kombi display is not provided

6.actions/steps to recover from error:

-None*Head Unit:* MGU_02_A; BMW IDC23;pu2311-23w26.3-1-nodex_IDC23_E_23w26.3-1-3;idc23;HWEL:7D84-005.001.005
*Ecu:* MGU_02_A; BMW IDC23;pu2311-23w26.3-1-nodex_IDC23_E_23w26.3-1-3;idc23; HWEL:7D84-005.001.005"
